Invoice_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Cost_Price,Payment_Mode,Employee_ID,Total_Amount
INV10645,07-12-2024,C1763,P1843,3,2284.63,1727.95,Card,E198,6853.89
INV10646,22-08-2024,C1911,P1877,2,2697.44,2407.21,Card,E150,5394.88
INV10647,09-06-2025,C1618,P1010,4,1879.4,1610.29,Cash,E145,7517.6
INV10648,01-11-2024,C1809,P1270,10,2669.09,1938.74,Cash,E169,26690.9
INV10649,26-01-2025,C1465,P1337,3,817.29,611.67,Card,E179,2451.87
INV10650,27-04-2025,C1947,P1994,3,641.53,532.45,Card,E149,1924.59
INV10651,21-12-2024,C1351,P1158,1,4127.21,3039.71,Cash,E132,4127.21
INV10652,16-01-2025,C1192,P1121,4,4239.73,3589.31,UPI,E132,16958.92
INV10653,04-06-2025,C1006,P1263,1,4642.59,3499.01,Card,E107,4642.59
INV10654,08-08-2024,C1291,P1478,9,4359.93,3340.52,UPI,E128,39239.37
INV10655,03-01-2025,C1112,P1087,2,2734.89,2252.22,UPI,E195,5469.78
INV10656,28-10-2024,C1153,P1715,3,409.52,288.44,Cash,E125,1228.56
INV10657,27-01-2025,C1446,P1542,3,625.85,508.1,Card,E120,1877.55
INV10658,12-02-2025,C1974,P1215,1,2911.7,2104.35,Card,E141,2911.7
INV10659,18-09-2024,C1633,P1201,6,4003.68,3496.59,UPI,E164,24022.08
INV10660,24-11-2024,C1293,P1281,3,201.21,146.06,UPI,E174,603.63
INV10661,17-09-2024,C1967,P1692,9,644.34,560.13,Cash,E178,5799.06
INV10662,09-10-2024,C1249,P1690,8,1909.64,1566.72,Card,E114,15277.12
INV10663,03-05-2025,C1235,P1928,6,547.43,406.66,Cash,E165,3284.58
INV10664,17-12-2024,C1686,P1806,3,3622.02,3059.33,Card,E139,10866.06
INV10665,07-09-2024,C1655,P1879,5,981.73,817.52,Cash,E153,4908.65
INV10666,03-09-2024,C1018,P1638,6,1979.8,1569.7,UPI,E100,11878.8
INV10667,22-05-2025,C1188,P1443,6,1626.07,1411.29,Cash,E107,9756.42
INV10668,01-07-2025,C1043,P1920,1,3465.71,2869.68,Card,E104,3465.71
INV10669,03-07-2025,C1253,P1814,5,293.93,206.04,Card,E103,1469.65
INV10670,23-11-2024,C1737,P1187,10,4185.44,3071.28,UPI,E192,41854.4
INV10671,15-09-2024,C1511,P1165,10,756.38,576.73,Cash,E143,7563.8
INV10672,20-01-2025,C1204,P1089,6,4038.93,3412.91,UPI,E122,24233.58
INV10673,22-03-2025,C1766,P1633,6,539.82,406.83,Cash,E111,3238.92
INV10674,09-02-2025,C1368,P1020,8,4182.34,3222.83,Card,E124,33458.72
INV10675,28-05-2025,C1458,P1512,10,1056.64,948.02,UPI,E144,10566.4
INV10676,12-01-2025,C1887,P1034,4,2406.74,1733.65,Cash,E110,9626.96
INV10677,23-06-2025,C1097,P1492,2,4913.29,4342.58,UPI,E130,9826.58
INV10678,14-07-2025,C1319,P1452,6,3885.3,3003.93,Cash,E166,23311.8
INV10679,11-02-2025,C1124,P1995,10,653.35,586.07,Card,E175,6533.5
INV10680,19-09-2024,C1945,P1680,9,2766.09,2180.47,Card,E131,24894.81
INV10681,22-07-2025,C1792,P1567,5,3956.68,3175.15,Cash,E180,19783.4
INV10682,29-01-2025,C1923,P1714,7,1181.35,1022.25,Cash,E121,8269.45
INV10683,14-06-2025,C1475,P1728,4,3150.31,2440.73,Cash,E117,12601.24
INV10684,20-09-2024,C1444,P1411,7,3173.79,2446.96,Cash,E109,22216.53
INV10685,17-06-2025,C1584,P1032,5,2101.31,1503.24,Card,E131,10506.55
INV10686,14-08-2024,C1616,P1723,10,2284.19,1982.93,Card,E165,22841.9
INV10687,03-10-2024,C1879,P1894,2,3561.19,2708.57,Cash,E149,7122.38
INV10688,21-04-2025,C1911,P1326,6,4707.36,4210.36,Card,E184,28244.16
INV10689,23-12-2024,C1493,P1550,7,3901.78,3042.85,Cash,E184,27312.46
INV10690,28-11-2024,C1600,P1751,3,4294.84,3663.63,UPI,E142,12884.52
INV10691,29-03-2025,C1274,P1165,4,756.38,576.73,UPI,E141,3025.52
INV10692,05-05-2025,C1046,P1198,7,2398.87,1989.34,Card,E184,16792.09
INV10693,30-10-2024,C1329,P1882,3,2676.91,2086.85,Cash,E113,8030.73
INV10694,27-01-2025,C1950,P1005,8,2740.28,2306.24,UPI,E147,21922.24
INV10695,11-11-2024,C1332,P1689,1,3093.63,2543.63,Cash,E172,3093.63
INV10696,05-08-2024,C1726,P1813,3,510.56,385,Card,E158,1531.68
INV10697,07-01-2025,C1510,P1405,4,4794.7,3629.94,Card,E165,19178.8
INV10698,22-08-2024,C1263,P1488,3,799.8,656.68,Card,E178,2399.4
INV10699,13-10-2024,C1121,P1425,4,4816.08,3470.47,Card,E140,19264.32
INV10700,01-08-2024,C1320,P1411,2,3173.79,2446.96,Card,E125,6347.58
INV10701,02-03-2025,C1216,P1555,3,1226.07,899.8,UPI,E153,3678.21
INV10702,23-11-2024,C1839,P1044,2,4644.92,3889.07,Card,E168,9289.84
INV10703,26-12-2024,C1029,P1239,3,2127.61,1668.6,Card,E149,6382.83
INV10704,02-06-2025,C1354,P1124,9,1366.5,1030.76,Card,E179,12298.5
INV10705,12-11-2024,C1616,P1446,2,3967.41,3194.43,UPI,E118,7934.82
INV10706,25-10-2024,C1535,P1264,4,3643.85,2829.3,Card,E129,14575.4
INV10707,15-11-2024,C1484,P1657,6,1281.07,1097.3,Card,E148,7686.42
INV10708,08-06-2025,C1570,P1162,9,2044.43,1765.96,UPI,E101,18399.87
INV10709,05-01-2025,C1860,P1104,5,2843.82,2505.85,Cash,E189,14219.1
INV10710,04-12-2024,C1997,P1134,9,2017.46,1616.7,Card,E148,18157.14
INV10711,22-06-2025,C1148,P1720,10,4408.4,3685.09,Card,E121,44084
INV10712,09-01-2025,C1101,P1641,2,3476.98,3091.94,UPI,E152,6953.96
INV10713,03-07-2025,C1489,P1940,1,2620.97,2011.75,Card,E151,2620.97
INV10714,24-11-2024,C1083,P1523,2,777.78,649,Cash,E172,1555.56
INV10715,06-06-2025,C1924,P1398,7,3064.14,2609.91,UPI,E143,21448.98
INV10716,12-04-2025,C1695,P1937,6,1348.23,1167.57,Card,E184,8089.38
INV10717,07-05-2025,C1730,P1789,5,3165.84,2459.67,Cash,E185,15829.2
INV10718,06-11-2024,C1419,P1395,4,537.95,385.37,UPI,E117,2151.8
INV10719,06-09-2024,C1941,P1259,10,2580.58,1951.44,UPI,E151,25805.8
INV10720,10-04-2025,C1047,P1159,4,4284.54,3544.41,UPI,E131,17138.16
INV10721,13-12-2024,C1151,P1265,6,4635.51,3968.78,Cash,E172,27813.06
INV10722,04-08-2024,C1960,P1778,4,745.72,555.92,Card,E113,2982.88
INV10723,06-06-2025,C1053,P1721,6,623.48,505.87,UPI,E165,3740.88
INV10724,11-11-2024,C1774,P1967,6,3399.67,3029.33,Card,E191,20398.02
INV10725,08-10-2024,C1675,P1846,7,3602.25,3085.45,Cash,E190,25215.75
INV10726,29-04-2025,C1358,P1436,7,1297.28,1117.72,Cash,E199,9080.96
INV10727,07-03-2025,C1230,P1799,3,4520.17,3734.54,Card,E159,13560.51
INV10728,02-09-2024,C1641,P1232,2,3583.63,3040.72,Card,E147,7167.26
INV10729,13-03-2025,C1527,P1342,7,1532.21,1272.85,Card,E153,10725.47
INV10730,03-06-2025,C1075,P1210,8,422.75,333.25,UPI,E158,3382
INV10731,02-05-2025,C1152,P1630,1,1208.9,1013.35,UPI,E133,1208.9
INV10732,30-10-2024,C1371,P1921,4,3187.09,2811.53,Card,E154,12748.36
INV10733,28-07-2024,C1720,P1888,6,4407.46,3307.33,Card,E159,26444.76
INV10734,30-10-2024,C1532,P1390,1,1333.66,962.43,Cash,E196,1333.66
INV10735,28-11-2024,C1825,P1369,4,1723.88,1358.7,UPI,E191,6895.52
INV10736,02-09-2024,C1101,P1245,5,3958.26,2908.37,Card,E128,19791.3
INV10737,23-12-2024,C1229,P1138,3,2086.4,1641.29,Card,E172,6259.2
INV10738,06-07-2025,C1366,P1816,1,2964.99,2240.33,UPI,E147,2964.99
INV10739,16-01-2025,C1687,P1984,7,2802.34,2238.67,UPI,E123,19616.38
INV10740,13-11-2024,C1361,P1588,9,1684.08,1481.17,UPI,E144,15156.72
INV10741,19-02-2025,C1418,P1016,9,795.44,596.69,Card,E138,7158.96
INV10742,07-11-2024,C1469,P1823,1,4942.55,3475.25,Cash,E110,4942.55
INV10743,13-12-2024,C1570,P1721,5,623.48,505.87,Cash,E134,3117.4
INV10744,16-09-2024,C1437,P1423,10,3658.12,2894.54,Cash,E171,36581.2
INV10745,29-01-2025,C1251,P1671,2,674.42,526.18,Card,E135,1348.84
INV10746,13-08-2024,C1401,P1374,9,1590.51,1198.03,Card,E187,14314.59
INV10747,31-08-2024,C1299,P1801,8,4561.05,3495.53,Cash,E177,36488.4
INV10748,16-12-2024,C1422,P1447,4,2946.09,2147.61,Card,E128,11784.36
INV10749,01-07-2025,C1124,P1418,6,4443.11,3963.91,UPI,E165,26658.66
INV10750,10-01-2025,C1768,P1121,2,4239.73,3589.31,Cash,E169,8479.46
INV10751,13-07-2025,C1083,P1295,4,4115.06,3236.78,Card,E141,16460.24
INV10752,20-11-2024,C1092,P1207,1,2984.54,2238.4,Card,E124,2984.54
INV10753,02-07-2025,C1135,P1489,8,2045.33,1688.6,Cash,E110,16362.64
INV10754,24-07-2024,C1812,P1212,3,2134.14,1844.92,Card,E106,6402.42
INV10755,03-07-2025,C1128,P1739,8,4381.52,3342.42,Card,E188,35052.16
INV10756,16-07-2025,C1490,P1658,1,2338.13,2025.68,UPI,E137,2338.13
INV10757,14-06-2025,C1256,P1446,2,3967.41,3194.43,UPI,E169,7934.82
INV10758,19-01-2025,C1914,P1710,9,2049.22,1464.86,UPI,E111,18442.98
INV10759,23-03-2025,C1941,P1547,6,4739.59,3651.25,Cash,E179,28437.54
INV10760,21-10-2024,C1238,P1608,9,1669.23,1458.38,Cash,E169,15023.07
INV10761,12-09-2024,C1876,P1889,7,4011.38,3447.96,Cash,E102,28079.66
INV10762,20-11-2024,C1135,P1370,7,686.76,523.45,UPI,E142,4807.32
INV10763,18-09-2024,C1823,P1242,10,1131.85,857.15,Card,E109,11318.5
INV10764,09-10-2024,C1315,P1347,4,1180.78,1062.64,Card,E141,4723.12
INV10765,26-01-2025,C1974,P1581,2,2347.82,1823.25,Card,E161,4695.64
INV10766,23-06-2025,C1930,P1874,5,138.77,116.97,Cash,E197,693.85
INV10767,26-09-2024,C1665,P1615,2,3791.99,3081.41,Card,E184,7583.98
INV10768,08-07-2025,C1748,P1337,10,817.29,611.67,UPI,E128,8172.9
INV10769,08-11-2024,C1387,P1964,7,4100.17,3685.23,Cash,E101,28701.19
INV10770,02-12-2024,C1671,P1476,2,4551.49,4038.05,Cash,E175,9102.98
INV10771,15-10-2024,C1064,P1487,9,3409.39,2851.46,Card,E153,30684.51
INV10772,30-03-2025,C1566,P1254,9,3563.7,2810.95,Cash,E139,32073.3
INV10773,16-05-2025,C1147,P1706,8,3751.28,3053.42,UPI,E163,30010.24
INV10774,19-04-2025,C1376,P1442,9,895.62,772.47,Cash,E119,8060.58
INV10775,07-04-2025,C1211,P1627,9,3541.09,2806.5,Cash,E134,31869.81
INV10776,01-07-2025,C1508,P1887,10,2426.36,1892.89,Card,E180,24263.6
INV10777,10-10-2024,C1147,P1904,6,4209.6,3052.11,Card,E118,25257.6
INV10778,17-03-2025,C1452,P1318,10,3076.44,2213.68,Card,E134,30764.4
INV10779,14-08-2024,C1606,P1606,7,4215.04,3519.58,UPI,E147,29505.28
INV10780,13-03-2025,C1632,P1912,2,2579.85,2316.33,Cash,E173,5159.7
INV10781,14-01-2025,C1220,P1968,4,1025.4,848.29,Cash,E170,4101.6
INV10782,26-05-2025,C1624,P1566,6,3093.98,2494.25,Card,E186,18563.88
INV10783,06-11-2024,C1570,P1250,2,4089.24,2991.92,Cash,E197,8178.48
INV10784,08-04-2025,C1029,P1148,4,2723.28,2194.37,UPI,E199,10893.12
INV10785,10-04-2025,C1339,P1408,4,2877.39,2168.77,UPI,E130,11509.56
INV10786,17-01-2025,C1167,P1014,2,2282.89,1625.07,UPI,E170,4565.78
INV10787,17-01-2025,C1165,P1417,5,854.69,658.22,UPI,E107,4273.45
INV10788,20-01-2025,C1256,P1243,6,3636.35,3161.96,Card,E175,21818.1
INV10789,10-12-2024,C1433,P1925,4,4512.02,3614.63,Cash,E147,18048.08
INV10790,03-01-2025,C1627,P1539,8,4093.18,3525.49,Cash,E174,32745.44
INV10791,02-01-2025,C1182,P1532,1,3001,2305.42,Cash,E148,3001
INV10792,17-08-2024,C1017,P1741,6,3123.97,2419.32,Cash,E133,18743.82
INV10793,22-07-2025,C1416,P1625,4,755.62,614.21,Cash,E184,3022.48
INV10794,17-10-2024,C1428,P1448,10,996.12,728.24,Cash,E184,9961.2
INV10795,02-12-2024,C1425,P1091,7,977.36,831.41,Cash,E173,6841.52
INV10796,22-07-2025,C1175,P1524,1,1716.73,1478.63,UPI,E174,1716.73
INV10797,12-08-2024,C1212,P1687,1,1654.41,1217.29,Card,E112,1654.41
INV10798,25-11-2024,C1150,P1401,7,1588.68,1364.98,UPI,E170,11120.76
INV10799,31-08-2024,C1368,P1437,10,1235.59,1023.31,UPI,E123,12355.9
INV10800,07-04-2025,C1172,P1129,9,1062.87,925.01,Cash,E120,9565.83
INV10801,17-12-2024,C1511,P1013,2,249.03,184.34,Card,E182,498.06
INV10802,18-02-2025,C1187,P1319,5,233.31,180.79,Card,E199,1166.55
INV10803,25-04-2025,C1358,P1923,4,4388.99,3162.96,UPI,E156,17555.96
INV10804,17-04-2025,C1721,P1653,4,2115.79,1687.39,UPI,E105,8463.16
INV10805,01-02-2025,C1222,P1433,4,4828.17,3751.15,UPI,E134,19312.68
INV10806,27-11-2024,C1720,P1421,5,1015.27,728.43,UPI,E155,5076.35
INV10807,15-09-2024,C1933,P1972,6,2269.1,1591.39,Card,E130,13614.6
INV10808,08-07-2025,C1900,P1820,4,4451.87,3368.17,Card,E152,17807.48
INV10809,08-10-2024,C1525,P1472,9,2136.17,1836.86,Card,E186,19225.53
INV10810,17-08-2024,C1047,P1958,4,383.54,308.89,UPI,E129,1534.16
INV10811,28-05-2025,C1158,P1759,2,4771.49,4020.38,UPI,E154,9542.98
INV10812,03-11-2024,C1075,P1988,7,1397.19,1237.32,Card,E197,9780.33
INV10813,30-01-2025,C1524,P1659,10,2259.84,1921.45,Card,E148,22598.4
INV10814,30-06-2025,C1096,P1028,1,2853.38,2385.59,Card,E125,2853.38
INV10815,26-01-2025,C1213,P1465,4,2839.88,2349.71,Card,E169,11359.52
INV10816,19-01-2025,C1538,P1822,9,1703.91,1211.8,UPI,E195,15335.19
INV10817,22-11-2024,C1630,P1332,10,3628.43,2589.12,Card,E165,36284.3
INV10818,18-01-2025,C1770,P1146,2,1202.99,864.38,Card,E147,2405.98
INV10819,18-02-2025,C1651,P1819,5,4267.14,3533.97,UPI,E186,21335.7
INV10820,22-08-2024,C1814,P1556,6,2263.83,1642.6,Cash,E147,13582.98
INV10821,29-01-2025,C1898,P1528,9,2194.29,1615.45,Cash,E153,19748.61
INV10822,10-03-2025,C1978,P1144,2,3342.62,2768.26,Cash,E124,6685.24
INV10823,07-11-2024,C1087,P1717,7,4152.47,3254.09,UPI,E132,29067.29
INV10824,30-04-2025,C1228,P1134,5,2017.46,1616.7,Cash,E163,10087.3
INV10825,19-02-2025,C1958,P1210,6,422.75,333.25,Card,E150,2536.5
INV10826,12-06-2025,C1944,P1409,7,3585.84,2669.6,Cash,E159,25100.88
INV10827,29-03-2025,C1055,P1632,4,267.89,195.93,Cash,E136,1071.56
INV10828,04-09-2024,C1146,P1562,9,4342.36,3719.22,UPI,E143,39081.24
INV10829,22-04-2025,C1303,P1034,10,2406.74,1733.65,Card,E178,24067.4
INV10830,28-02-2025,C1435,P1462,5,1166.1,917.92,Card,E186,5830.5
INV10831,31-05-2025,C1752,P1231,5,3083.3,2691.39,Cash,E140,15416.5
INV10832,03-06-2025,C1464,P1311,6,1756.98,1491.11,Cash,E150,10541.88
INV10833,11-09-2024,C1592,P1353,4,899.01,756.17,UPI,E199,3596.04
INV10834,03-07-2025,C1097,P1139,3,3443.82,2999.6,Cash,E184,10331.46
INV10835,30-12-2024,C1360,P1698,9,2020.98,1642.12,Card,E118,18188.82
INV10836,27-08-2024,C1772,P1783,5,2509.23,1962.46,Cash,E151,12546.15
INV10837,06-05-2025,C1426,P1305,3,809.69,597.84,Card,E140,2429.07
INV10838,16-09-2024,C1070,P1603,7,141.08,98.83,Cash,E126,987.56
INV10839,11-07-2025,C1409,P1631,9,2535.06,1840.54,UPI,E178,22815.54
INV10840,08-07-2025,C1092,P1047,8,670.38,486.27,Cash,E186,5363.04
INV10841,03-06-2025,C1115,P1535,7,683.4,557.01,Cash,E117,4783.8
INV10842,17-12-2024,C1395,P1285,9,1783.65,1282.31,UPI,E198,16052.85
INV10843,28-08-2024,C1743,P1163,4,1139.66,976.13,Card,E197,4558.64
INV10844,02-01-2025,C1790,P1236,9,3950.57,3490.9,Cash,E161,35555.13
INV10845,13-07-2025,C1165,P1254,1,3563.7,2810.95,Card,E196,3563.7
INV10846,02-05-2025,C1976,P1308,10,1353.44,1212.61,Card,E107,13534.4
INV10847,23-02-2025,C1139,P1977,8,4192.95,3635.53,Card,E196,33543.6
INV10848,14-10-2024,C1206,P1308,4,1353.44,1212.61,UPI,E193,5413.76
INV10849,16-09-2024,C1062,P1513,4,2266.81,1989.29,Card,E143,9067.24
INV10850,23-07-2024,C1287,P1093,3,4683.6,4196.45,UPI,E195,14050.8
INV10851,24-02-2025,C1509,P1486,9,1478.39,1121.88,Card,E164,13305.51
INV10852,11-04-2025,C1937,P1193,3,4909.21,3565.39,Cash,E106,14727.63
INV10853,18-03-2025,C1010,P1712,7,2843.8,2504.2,UPI,E139,19906.6
INV10854,03-09-2024,C1073,P1279,1,2188.58,1815.29,Card,E123,2188.58
INV10855,20-07-2025,C1296,P1381,3,2268.36,1883.33,Card,E165,6805.08
INV10856,08-06-2025,C1141,P1769,5,2440.25,1908.94,UPI,E121,12201.25
INV10857,30-08-2024,C1239,P1702,5,1416.23,1084.88,Card,E185,7081.15
INV10858,22-08-2024,C1637,P1695,9,548.16,395.35,Cash,E127,4933.44
INV10859,29-03-2025,C1718,P1754,4,4232.94,3118.12,UPI,E106,16931.76
INV10860,27-11-2024,C1385,P1312,6,4402.01,3085.93,UPI,E141,26412.06
INV10861,08-09-2024,C1392,P1343,1,3347.08,2625.86,UPI,E198,3347.08
INV10862,10-04-2025,C1404,P1981,3,3766.88,2953.34,Card,E111,11300.64
INV10863,05-03-2025,C1157,P1281,5,201.21,146.06,Cash,E145,1006.05
INV10864,24-02-2025,C1041,P1188,8,4788.68,3576.12,Card,E188,38309.44
INV10865,28-03-2025,C1364,P1172,6,922.1,747.27,UPI,E144,5532.6
INV10866,14-12-2024,C1527,P1857,9,307.71,233.81,Cash,E195,2769.39
INV10867,30-12-2024,C1796,P1269,3,144.97,127.4,Cash,E169,434.91
INV10868,13-04-2025,C1424,P1137,2,381.87,306.77,Cash,E185,763.74
INV10869,22-12-2024,C1263,P1251,9,282.71,241.62,Card,E138,2544.39
INV10870,19-08-2024,C1924,P1882,8,2676.91,2086.85,Cash,E142,21415.28
INV10871,29-12-2024,C1503,P1772,8,1386.29,1156.24,Cash,E190,11090.32
INV10872,20-06-2025,C1027,P1888,7,4407.46,3307.33,Cash,E154,30852.22
INV10873,06-06-2025,C1292,P1511,7,3814.19,2854.52,Cash,E171,26699.33
INV10874,16-06-2025,C1894,P1394,7,4336.19,3305.05,UPI,E175,30353.33
INV10875,16-06-2025,C1714,P1241,4,3241.44,2387.19,UPI,E103,12965.76
INV10876,30-03-2025,C1495,P1061,6,2488.45,2024.85,Card,E143,14930.7
INV10877,13-01-2025,C1316,P1982,1,4793.93,4184.13,UPI,E110,4793.93
INV10878,15-11-2024,C1965,P1391,3,1696.25,1471.31,Cash,E140,5088.75
INV10879,06-05-2025,C1054,P1993,8,880.82,766.15,Cash,E146,7046.56
INV10880,20-05-2025,C1874,P1110,1,2136.24,1575.17,Cash,E178,2136.24
INV10881,07-01-2025,C1014,P1466,8,2492.14,2111.42,Card,E161,19937.12
INV10882,19-07-2025,C1787,P1731,4,3651.86,3222.48,Card,E154,14607.44
INV10883,09-01-2025,C1180,P1242,4,1131.85,857.15,Card,E113,4527.4
INV10884,23-12-2024,C1311,P1539,1,4093.18,3525.49,Cash,E129,4093.18
INV10885,20-03-2025,C1210,P1692,5,644.34,560.13,Card,E154,3221.7
INV10886,18-02-2025,C1772,P1452,5,3885.3,3003.93,Cash,E135,19426.5
INV10887,15-03-2025,C1646,P1573,3,1676.06,1289.66,Card,E159,5028.18
INV10888,11-09-2024,C1320,P1374,10,1590.51,1198.03,UPI,E139,15905.1
INV10889,15-01-2025,C1347,P1289,5,2861.71,2407.94,Cash,E104,14308.55
INV10890,13-03-2025,C1261,P1075,9,690.01,524.14,UPI,E159,6210.09
INV10891,23-01-2025,C1982,P1331,4,1129.73,815.39,Cash,E167,4518.92
INV10892,19-12-2024,C1320,P1845,2,687.1,481.77,Cash,E158,1374.2
INV10893,21-06-2025,C1436,P1968,5,1025.4,848.29,Cash,E145,5127
INV10894,01-09-2024,C1143,P1396,9,4176.87,3417.43,Card,E188,37591.83
INV10895,27-11-2024,C1383,P1490,7,3747.87,2773.22,Cash,E143,26235.09
INV10896,06-11-2024,C1885,P1968,1,1025.4,848.29,Card,E199,1025.4
INV10897,22-03-2025,C1860,P1078,3,2131.62,1859.93,UPI,E141,6394.86
INV10898,09-06-2025,C1234,P1592,3,4308.36,3357.81,UPI,E161,12925.08
INV10899,14-09-2024,C1436,P1121,7,4239.73,3589.31,Cash,E169,29678.11
INV10900,01-11-2024,C1319,P1746,2,539.39,387.78,UPI,E197,1078.78
INV10901,03-04-2025,C1470,P1402,10,3798.28,3065.67,Card,E120,37982.8
INV10902,07-08-2024,C1502,P1027,3,749.63,536.44,UPI,E181,2248.89
INV10903,27-08-2024,C1064,P1668,9,2326.92,1965.48,UPI,E103,20942.28
INV10904,21-05-2025,C1546,P1571,10,357.66,276.53,UPI,E161,3576.6
INV10905,24-09-2024,C1551,P1374,4,1590.51,1198.03,Cash,E116,6362.04
INV10906,02-05-2025,C1920,P1954,5,3438.79,2416.08,Card,E168,17193.95
INV10907,03-04-2025,C1826,P1586,10,3645.86,3183.3,Card,E187,36458.6
INV10908,04-08-2024,C1263,P1708,6,2990.54,2219.02,UPI,E172,17943.24
INV10909,23-07-2024,C1341,P1685,6,1284.79,971.52,UPI,E166,7708.74
INV10910,29-06-2025,C1034,P1271,7,272.01,192.55,Cash,E123,1904.07
INV10911,25-11-2024,C1508,P1148,6,2723.28,2194.37,UPI,E180,16339.68
INV10912,30-11-2024,C1259,P1739,4,4381.52,3342.42,Cash,E192,17526.08
INV10913,06-08-2024,C1631,P1213,5,3975.3,2839.62,UPI,E133,19876.5
INV10914,22-09-2024,C1791,P1575,5,2486.88,1879.74,Card,E104,12434.4
INV10915,01-01-2025,C1945,P1676,3,221.29,168.06,Cash,E161,663.87
INV10916,08-01-2025,C1689,P1150,9,1123.29,943.76,UPI,E175,10109.61
INV10917,19-03-2025,C1203,P1916,10,1373.24,1040.55,UPI,E106,13732.4
INV10918,28-07-2024,C1535,P1275,5,2020.7,1501.31,Cash,E143,10103.5
INV10919,05-01-2025,C1568,P1063,4,4878.47,3970.31,UPI,E177,19513.88
INV10920,20-02-2025,C1671,P1020,3,4182.34,3222.83,UPI,E121,12547.02
INV10921,26-02-2025,C1736,P1226,10,1148.29,961.83,Card,E155,11482.9
INV10922,25-12-2024,C1648,P1220,4,463.4,416.19,UPI,E190,1853.6
INV10923,07-09-2024,C1960,P1120,8,1371.32,1224.3,UPI,E199,10970.56
INV10924,25-06-2025,C1942,P1615,1,3791.99,3081.41,Cash,E123,3791.99
INV10925,11-04-2025,C1051,P1844,2,435.94,372.95,Card,E102,871.88
INV10926,22-12-2024,C1803,P1730,7,158.68,125.97,Cash,E146,1110.76
INV10927,13-08-2024,C1937,P1222,1,2286.43,1953.02,Card,E120,2286.43
INV10928,01-08-2024,C1032,P1320,1,3532.71,2640.76,Card,E131,3532.71
INV10929,12-09-2024,C1115,P1652,6,3275.45,2612.39,UPI,E147,19652.7
INV10930,23-10-2024,C1863,P1214,3,2950.49,2226.14,Card,E176,8851.47
INV10931,26-06-2025,C1535,P1875,2,1824.41,1433.83,UPI,E181,3648.82
INV10932,03-02-2025,C1325,P1765,1,1677.21,1503.49,Card,E162,1677.21
INV10933,26-01-2025,C1240,P1031,9,1452.71,1195.2,Cash,E151,13074.39
INV10934,31-03-2025,C1443,P1201,10,4003.68,3496.59,Card,E176,40036.8
INV10935,20-12-2024,C1019,P1739,9,4381.52,3342.42,Card,E144,39433.68
INV10936,20-11-2024,C1237,P1388,8,2171.94,1859.14,Card,E150,17375.52
INV10937,09-09-2024,C1378,P1093,1,4683.6,4196.45,Card,E106,4683.6
INV10938,11-11-2024,C1620,P1353,10,899.01,756.17,Cash,E154,8990.1
INV10939,16-03-2025,C1707,P1264,6,3643.85,2829.3,Cash,E118,21863.1
INV10940,14-09-2024,C1144,P1224,7,116.69,101.43,Card,E162,816.83
INV10941,27-02-2025,C1772,P1329,1,3185.77,2429.92,Card,E198,3185.77
INV10942,26-02-2025,C1381,P1520,2,901.25,648.85,Card,E146,1802.5
INV10943,19-06-2025,C1134,P1739,1,4381.52,3342.42,Cash,E191,4381.52
INV10944,14-09-2024,C1050,P1161,5,1118.57,875.03,Card,E193,5592.85
INV10945,22-02-2025,C1340,P1556,2,2263.83,1642.6,Cash,E105,4527.66
INV10946,14-09-2024,C1140,P1177,6,2520.48,2215.6,Cash,E130,15122.88
INV10947,12-05-2025,C1772,P1940,8,2620.97,2011.75,Cash,E120,20967.76
INV10948,16-09-2024,C1418,P1409,3,3585.84,2669.6,Card,E147,10757.52
INV10949,07-03-2025,C1803,P1327,3,4693.78,3977.85,Card,E175,14081.34
INV10950,22-10-2024,C1025,P1269,3,144.97,127.4,UPI,E173,434.91
INV10951,30-04-2025,C1969,P1507,2,4125.88,3311.1,Cash,E180,8251.76
INV10952,04-07-2025,C1764,P1173,7,4614.71,3943.41,UPI,E118,32302.97
INV10953,18-06-2025,C1298,P1694,4,2610.61,2081.77,Cash,E165,10442.44
INV10954,07-10-2024,C1919,P1204,10,2406.08,2005.59,UPI,E109,24060.8
INV10955,16-07-2025,C1794,P1857,9,307.71,233.81,UPI,E165,2769.39
INV10956,02-08-2024,C1434,P1663,5,2135.68,1705.2,UPI,E193,10678.4
INV10957,10-06-2025,C1481,P1260,8,1406.32,1189.36,Card,E171,11250.56
INV10958,12-10-2024,C1662,P1972,10,2269.1,1591.39,Cash,E174,22691
INV10959,28-01-2025,C1578,P1221,2,510.43,445.02,Card,E143,1020.86
INV10960,24-02-2025,C1234,P1930,1,4228.69,3360.36,Cash,E199,4228.69
INV10961,15-01-2025,C1118,P1021,3,677.51,492.46,UPI,E126,2032.53
INV10962,23-05-2025,C1770,P1327,7,4693.78,3977.85,UPI,E150,32856.46
INV10963,10-12-2024,C1131,P1934,4,3608.3,2648.34,UPI,E172,14433.2
INV10964,20-01-2025,C1657,P1366,8,1132.67,874.27,UPI,E126,9061.36
INV10965,25-03-2025,C1601,P1134,3,2017.46,1616.7,UPI,E182,6052.38
INV10966,04-01-2025,C1989,P1564,2,2577.08,2142.81,Card,E194,5154.16
INV10967,13-02-2025,C1455,P1521,1,4939.13,3668.58,UPI,E145,4939.13
